UnifiedAssetId,Component,ComponentAssetId,AssetStatus,CanonicalName,SourceType,Category,ContextOrSubcategory,Family,PublicRelativePath,ByteLength,SHA256,OriginalComponentPath
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_change_batsu_half.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_change_batsu_half.png,READY,Img Change Batsu Half,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Change Batsu Half.png,938,268F327B2658226C8FFEA6AF9B0F2CC6865E5274C5651475A2C457C5C9B28BDC,UI/Battle/Core/Miscellaneous/Img Change Batsu Half.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_enemy_item_bg.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_enemy_item_bg.png,READY,Img Cutin Enemy Item BG,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Cutin Enemy Item BG.png,36755,75A5B13B7BC6DCAE8FB4FC4A7B43CD5E85800ECAFF7706C9CC0A195FBFA3DE1B,UI/Battle/Core/Backgrounds/Img Cutin Enemy Item BG.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_item_base_1.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_item_base_1.png,READY,Img Cutin Item Base 1,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Cutin Item Base 1.png,3101,B9C98C6862A8F6BB76E42525BE167807348C54E945689B1BC3CDF2673274EB58,UI/Battle/Core/Miscellaneous/Img Cutin Item Base 1.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_item_base_2.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_item_base_2.png,READY,Img Cutin Item Base 2,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Cutin Item Base 2.png,4130,6FD78ABA13AA0C40FAABAD05165F1AF8904510C315985F497E7D43EBCDBFDD1A,UI/Battle/Core/Miscellaneous/Img Cutin Item Base 2.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_player_item_bg.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_cutin_player_item_bg.png,READY,Img Cutin Player Item BG,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Cutin Player Item BG.png,37237,8EC4623AF45C146C5716441EF734DDB94BB972540C555FBFB264F58A04B19957,UI/Battle/Core/Backgrounds/Img Cutin Player Item BG.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_dialog_line.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_dialog_line.png,READY,Img Dialog Line,ATLAS_SPRITE,UI,Battle / Core,Technical & Primitives,UI/Battle/Core/Technical & Primitives/Img Dialog Line.png,573,18ED85F2E73126A3FEDAF026169B37D3D23DFB2677761A51909EB308B3D9B13C,UI/Battle/Core/Technical & Primitives/Img Dialog Line.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_eff_light.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_eff_light.png,READY,Img Drop Eff Light,ATLAS_SPRITE,UI,Battle / Core,Effects & Particles,UI/Battle/Core/Effects & Particles/Img Drop Eff Light.png,717,FD760C2AC27EC627DA20204664427EFD56D629DC4478D6A97934AE9536AF4F4F,UI/Battle/Core/Effects & Particles/Img Drop Eff Light.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_item_base.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_item_base.png,READY,Img Drop Item Base,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Drop Item Base.png,5280,485A83CCCA9E22B60E92C8CA5D1EDBFC3D73D5A40CEB3F0253C1A3F3D33B942E,UI/Battle/Core/Miscellaneous/Img Drop Item Base.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_item_base_rare.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_item_base_rare.png,READY,Img Drop Item Base Rare,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Drop Item Base Rare.png,5221,13C0B7044B92B639462D64EB4572AAECA76CFC3399979E36DD7DC105BF867632,UI/Battle/Core/Miscellaneous/Img Drop Item Base Rare.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_light.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_light.png,READY,Img Drop Light,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Drop Light.png,18070,D2AA605F9CCAC55D88D7F6523A33005AA8703975BC8A6015F8B3D5A80B4F5301,UI/Battle/Core/Miscellaneous/Img Drop Light.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_lighteff.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_lighteff.png,READY,Img Drop Lighteff,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Drop Lighteff.png,1150,5CED3DDA7BDA7DFE7E02665D16518D4685D1843DB12657EB01BB278371052E72,UI/Battle/Core/Miscellaneous/Img Drop Lighteff.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_trainer_get.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_drop_trainer_get.png,READY,Img Drop Trainer Get,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Drop Trainer Get.png,8224,3B980E628E430DA9B27C7EC3F616FC263503CD5F5F3DB33A7FFD0FE12EDDA855,UI/Battle/Core/Miscellaneous/Img Drop Trainer Get.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_field_effect_bg.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_field_effect_bg.png,READY,Img Field Effect BG,ATLAS_SPRITE,UI,Battle / Core,Effects & Particles,UI/Battle/Core/Effects & Particles/Img Field Effect BG.png,826,D9CDAC00C61104104D74B941978823F0053C0DF0866F9B1C73290E461CD03B01,UI/Battle/Core/Effects & Particles/Img Field Effect BG.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_flash.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_flash.png,READY,Img Flash,ATLAS_SPRITE,UI,Battle / Core,Effects & Particles,UI/Battle/Core/Effects & Particles/Img Flash.png,9769,BEFACC543777A8DE11078C688AD7C8EE2F0DA65BD9A7321D60B851E72F3DCCB3,UI/Battle/Core/Effects & Particles/Img Flash.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_icon_battle_setting.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_icon_battle_setting.png,READY,Img Icon Battle Setting,ATLAS_SPRITE,UI,Battle / Core,Icons,UI/Battle/Core/Icons/Img Icon Battle Setting.png,5875,FB5AA400FD65C5C05CD09AE7EC5786D4484423517D9A4A7109B3C36C7B6CC2B1,UI/Battle/Core/Icons/Img Icon Battle Setting.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_info_state_bg.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_info_state_bg.png,READY,Img Info State BG,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Info State BG.png,369,02C89EB96853CE10E9358A704F23111CADE2F5889987F5D325C52A4BD9C08E7C,UI/Battle/Core/Backgrounds/Img Info State BG.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_info_state_bg_white.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_info_state_bg_white.png,READY,Img Info State BG White,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Info State BG White.png,339,22FFFB03F50E14416475FD8B1060CD83D350DDCA7F7A42538C5F04A05E73E794,UI/Battle/Core/Backgrounds/Img Info State BG White.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_kira.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_kira.png,READY,Img Kira,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Kira.png,8070,A56DF1A2B6E3E52A351A2BCA4C71AF993CF959E4E2E2922523EC60C381DC8AD5,UI/Battle/Core/Miscellaneous/Img Kira.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_ko_arrow_blue.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_ko_arrow_blue.png,READY,Img Ko Arrow Blue,ATLAS_SPRITE,UI,Battle / Core,Arrows & Indicators,UI/Battle/Core/Arrows & Indicators/Img Ko Arrow Blue.png,4329,3F03DC12676AA862043B241271B8A2D4AA522AD70B5CF616D79A3C7A06D55E8D,UI/Battle/Core/Arrows & Indicators/Img Ko Arrow Blue.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_ko_arrow_red.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_ko_arrow_red.png,READY,Img Ko Arrow Red,ATLAS_SPRITE,UI,Battle / Core,Arrows & Indicators,UI/Battle/Core/Arrows & Indicators/Img Ko Arrow Red.png,4151,691C81135850B6DD5D912C8A500DDC44B12E7F3884F068B111815703FCA815F7,UI/Battle/Core/Arrows & Indicators/Img Ko Arrow Red.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_light_sharp.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_light_sharp.png,READY,Img Light Sharp,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Light Sharp.png,3353,ADC397166657FE3A6AC1EAE2CCDAF2554ADF17136D9B2AEC3C4A44D895F954A1,UI/Battle/Core/Miscellaneous/Img Light Sharp.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_line_glow.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_line_glow.png,READY,Img Line Glow,ATLAS_SPRITE,UI,Battle / Core,Technical & Primitives,UI/Battle/Core/Technical & Primitives/Img Line Glow.png,186,81552B006DDF32D76079EC554D93A0498346E6AEE8EE62400590462B25E9A25C,UI/Battle/Core/Technical & Primitives/Img Line Glow.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_max_chain_grd.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_max_chain_grd.png,READY,Img Max Chain Grd,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Max Chain Grd.png,594,7EE8256F7DD08688F754DFD60A6624613314A60A3AF93AE0D7C52E1AD559A4EB,UI/Battle/Core/Miscellaneous/Img Max Chain Grd.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_mini_telop_arcos.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_mini_telop_arcos.png,READY,Img Mini Telop Arcos,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Mini Telop Arcos.png,9809,CF1C16DB1810DB172189795FAD976041FF702F0ADC5CCF10E59B678AF63FC55D,UI/Battle/Core/Miscellaneous/Img Mini Telop Arcos.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_mini_telop_dynamax.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_mini_telop_dynamax.png,READY,Img Mini Telop Dynamax,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Mini Telop Dynamax.png,8658,DDCE43C8A13B760D66FCC8A4012D80253F3164F890A3AAF8B2C59207C36AAD02,UI/Battle/Core/Miscellaneous/Img Mini Telop Dynamax.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_mini_telop_synchro.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_mini_telop_synchro.png,READY,Img Mini Telop Synchro,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Mini Telop Synchro.png,9112,9F691F649805A9387B83A014CD277FE39FBAD9BD4DD76525E2D17226872B1585,UI/Battle/Core/Miscellaneous/Img Mini Telop Synchro.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_move_cost_gradation_w.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_move_cost_gradation_w.png,READY,Img Move Cost Gradation W,ATLAS_SPRITE,UI,Battle / Core,Effects & Particles,UI/Battle/Core/Effects & Particles/Img Move Cost Gradation W.png,362,86C07EE5367C4382CDD0B40FE698F6B8655932A6AA918DB35B7354E19B42CB0E,UI/Battle/Core/Effects & Particles/Img Move Cost Gradation W.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_blue_1.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_blue_1.png,READY,Img Opening BG Blue 1,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Opening BG Blue 1.png,6635,4B0F3F12CE22006AC45A157F6F223FC2EF721A1B2670C9439B171B94C4730BBE,UI/Battle/Core/Backgrounds/Img Opening BG Blue 1.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_blue_2.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_blue_2.png,READY,Img Opening BG Blue 2,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Opening BG Blue 2.png,11450,B44360DD696F63E9B9DB9BB573123484C54860F75A83F6E1B69B586E5DA86F5F,UI/Battle/Core/Backgrounds/Img Opening BG Blue 2.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_bossbattle.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_bossbattle.png,READY,Img Opening BG Bossbattle,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Opening BG Bossbattle.png,20786,3A0714B664F5556226A2BEF447126CB554603E08F00A38A25B48007C01A5FB94,UI/Battle/Core/Backgrounds/Img Opening BG Bossbattle.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_center.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_center.png,READY,Img Opening BG Center,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Opening BG Center.png,549,78393C0117F083441F4017EEC15C875584A26E7DAC0128E592024A8DFC1741D7,UI/Battle/Core/Backgrounds/Img Opening BG Center.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_red.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_red.png,READY,Img Opening BG Red,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Opening BG Red.png,10164,7E9AD9288A815460B84D2D8A4D206856FE8536421BEE0154A6A6E49BF84F4410,UI/Battle/Core/Backgrounds/Img Opening BG Red.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_red_1.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_bg_red_1.png,READY,Img Opening BG Red 1,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Opening BG Red 1.png,7299,8AE1C696D3FD570325D9CA9A88DB998E598A815CF6EAF7E04CC16BDA1664ABFE,UI/Battle/Core/Backgrounds/Img Opening BG Red 1.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_flash.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_opening_flash.png,READY,Img Opening Flash,ATLAS_SPRITE,UI,Battle / Core,Effects & Particles,UI/Battle/Core/Effects & Particles/Img Opening Flash.png,6077,8D94FD6F3CC4F73391828009DE119EFDC4847BE32F3B6D80914CEE7DFFD0303B,UI/Battle/Core/Effects & Particles/Img Opening Flash.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_bg_blue.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_bg_blue.png,READY,Img Party BG Blue,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Party BG Blue.png,6181,76A1F31861ACBC39381FF8671B7932071C55403B6E5BD6ADB89A8088C9B5ECB5,UI/Battle/Core/Backgrounds/Img Party BG Blue.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_bg_op_red.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_bg_op_red.png,READY,Img Party BG Op Red,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Party BG Op Red.png,5857,059E33F8796EBB70E511CD698432C8612F761279216B821023E8A0C0585EA64B,UI/Battle/Core/Backgrounds/Img Party BG Op Red.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_body_blue.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_body_blue.png,READY,Img Party Body Blue,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Party Body Blue.png,994,01FA7DF671CE74E30B10B6E960ED732FE52B4A46BEF3D90CD63B94B1E63A4F40,UI/Battle/Core/Miscellaneous/Img Party Body Blue.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_body_red.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_body_red.png,READY,Img Party Body Red,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Party Body Red.png,908,F938DDD9D0FFD499178BC7384676D4F4909A5DA190285AF57D78560AA27ABDD6,UI/Battle/Core/Miscellaneous/Img Party Body Red.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_head_blue.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_head_blue.png,READY,Img Party Head Blue,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Party Head Blue.png,1226,C46EBDD884FFB15F0A8F4E93868D6BF18E0063985478C45936A29EED2039EF03,UI/Battle/Core/Miscellaneous/Img Party Head Blue.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_head_red.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_party_head_red.png,READY,Img Party Head Red,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Party Head Red.png,1227,DFA193D484B41131F60332EA3D2D992987870BD7BDE601283EBCC4C464E7CC9F,UI/Battle/Core/Miscellaneous/Img Party Head Red.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_ptcl_dot.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_ptcl_dot.png,READY,Img Ptcl Dot,ATLAS_SPRITE,UI,Battle / Core,Technical & Primitives,UI/Battle/Core/Technical & Primitives/Img Ptcl Dot.png,138,0A3B04C24C50DFFCB4306DED6DF25B5B062404F8B6C6910D055D50793C752A99,UI/Battle/Core/Technical & Primitives/Img Ptcl Dot.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_bg.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_bg.png,READY,Img Sanity BG,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Sanity BG.png,5834,7BF6935CE2845C2ADEC78BF273945F0124B8F7B5BA3EA0234B512E97D6B87413,UI/Battle/Core/Backgrounds/Img Sanity BG.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_bg_2.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_bg_2.png,READY,Img Sanity BG 2,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Sanity BG 2.png,3213,3FD7A6A1D7E2E3F70FDCA41554D1C1C9C40954414823A27297657D6DFE96B8D3,UI/Battle/Core/Backgrounds/Img Sanity BG 2.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_fire_1.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_fire_1.png,READY,Img Sanity Fire 1,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Sanity Fire 1.png,2213,C8FDC9522D3785151FDA532DCDF755F76D7F492DCBDDC2089C0A63A2DD80186E,UI/Battle/Core/Miscellaneous/Img Sanity Fire 1.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_fire_2.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_fire_2.png,READY,Img Sanity Fire 2,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Sanity Fire 2.png,1230,3DB478B5EA8EAF7E702BF2650D875A827561DA3C6F3D38E4B399A568BAE9B3B4,UI/Battle/Core/Miscellaneous/Img Sanity Fire 2.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_frame.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_frame.png,READY,Img Sanity Frame,ATLAS_SPRITE,UI,Battle / Core,Frames & Borders,UI/Battle/Core/Frames & Borders/Img Sanity Frame.png,130,39C14CEC69A28E93C76847E3CF921C838E7C8BB423AC1CEAC8ABAB52B2BC9E2D,UI/Battle/Core/Frames & Borders/Img Sanity Frame.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_frame_2a.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_sanity_frame_2a.png,READY,Img Sanity Frame 2a,ATLAS_SPRITE,UI,Battle / Core,Frames & Borders,UI/Battle/Core/Frames & Borders/Img Sanity Frame 2a.png,13140,5B7DF48E9443DFB65403EB55A478C80912AE3449A58F8634F4C01EFE5598CCC2,UI/Battle/Core/Frames & Borders/Img Sanity Frame 2a.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_stone_bg_enemy.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_stone_bg_enemy.png,READY,Img Stone BG Enemy,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Stone BG Enemy.png,461,C929E8838FF41F65976AEA1A711ADB3F70F715D8FFBBC11B134FCD18BE84D441,UI/Battle/Core/Backgrounds/Img Stone BG Enemy.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_stone_empty.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_stone_empty.png,READY,Img Stone Empty,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Stone Empty.png,1650,AC0972FCCCA2E126833A67B7D995D0DD190B394AA017A0EEECC4317400B151B2,UI/Battle/Core/Miscellaneous/Img Stone Empty.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_trainer_bg.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_trainer_bg.png,READY,Img Trainer BG,ATLAS_SPRITE,UI,Battle / Core,Backgrounds,UI/Battle/Core/Backgrounds/Img Trainer BG.png,753,7F251754F4277F7718A9079F7EA1099A949FF96B170D135DD4C7202456875E74,UI/Battle/Core/Backgrounds/Img Trainer BG.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_trainer_circle.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_trainer_circle.png,READY,Img Trainer Circle,ATLAS_SPRITE,UI,Battle / Core,Shapes & Primitives,UI/Battle/Core/Shapes & Primitives/Img Trainer Circle.png,1389,DB80FE66C959410062C706706DAA23BE348B2C4489ECE8FA8FBE366B2ACF9C1A,UI/Battle/Core/Shapes & Primitives/Img Trainer Circle.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_trainer_ring_2.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_trainer_ring_2.png,READY,Img Trainer Ring 2,ATLAS_SPRITE,UI,Battle / Core,Shapes & Primitives,UI/Battle/Core/Shapes & Primitives/Img Trainer Ring 2.png,2047,703B0392ADD884DD13B225036C801562E7E170B97D88B0ACD2E15CA7845B42DA,UI/Battle/Core/Shapes & Primitives/Img Trainer Ring 2.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_tutorial_03.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_tutorial_03.png,READY,Img Tutorial 03,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Tutorial 03.png,85728,E1BCEF80BC65671EFDFDB9AF75AFE202C77E7EE5EB7DD9D6AF5614B35828D412,UI/Battle/Core/Miscellaneous/Img Tutorial 03.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_tutorial_03_half.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_tutorial_03_half.png,READY,Img Tutorial 03 Half,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Tutorial 03 Half.png,36530,39F130B28BE2C6C37F504901C19EA0E29AAC5BC60BF56DE25D032BDEEBA917FB,UI/Battle/Core/Miscellaneous/Img Tutorial 03 Half.png
ATLAS::ATLAS::ui/Battle/image/battle_pack_99.plist::img_use_item_empty.png,ATLAS,ATLAS::ui/Battle/image/battle_pack_99.plist::img_use_item_empty.png,READY,Img Use Item Empty,ATLAS_SPRITE,UI,Battle / Core,Miscellaneous,UI/Battle/Core/Miscellaneous/Img Use Item Empty.png,5203,9D777363D24CA1D584358EB2B9B124599328C8720BBF5F593F59126558347918,UI/Battle/Core/Miscellaneous/Img Use Item Empty.png
